state,county,state_name,pop_density
MS,Hancock,Mississippi,99.868376358
MS,Harrison,Mississippi,360.24217915
MS,Hinds,Mississippi,272.58316776
MS,Holmes,Mississippi,23.288758154
MS,Humphreys,Mississippi,19.729309046
MS,Issaquena,Mississippi,3.1667212988
MS,Itawamba,Mississippi,44.138916006
MS,Jackson,Mississippi,198.22578996
MS,Jasper,Mississippi,24.293178797
MS,Jefferson,Mississippi,13.667142244
MS,Jefferson Davis,Mississippi,27.504219901
MS,Jones,Mississippi,98.531728639
MS,Kemper,Mississippi,13.086962804
MS,Lafayette,Mississippi,86.739745266
MS,Lamar,Mississippi,125.73020322
MS,Lauderdale,Mississippi,107.03679601
MS,Lawrence,Mississippi,28.919549484
MS,Leake,Mississippi,39.051471718
MS,Lee,Mississippi,189.35839462
MS,Leflore,Mississippi,48.67908396
MS,Lincoln,Mississippi,58.357187025
MS,Lowndes,Mississippi,116.59068511
MS,Madison,Mississippi,147.83482989
MS,Marion,Mississippi,45.567297081
MS,Marshall,Mississippi,50.200712215
MS,Monroe,Mississippi,46.483507958
MS,Montgomery,Mississippi,24.627713178
MS,Neshoba,Mississippi,51.084450633
MS,Newton,Mississippi,37.107944009
MS,Noxubee,Mississippi,15.154819358
MS,Oktibbeha,Mississippi,108.23844951
MS,Panola,Mississippi,49.882140738
MS,Pearl River,Mississippi,68.267993996
MS,Perry,Mississippi,18.434582577
MS,Pike,Mississippi,96.726905065
MS,Pontotoc,Mississippi,63.952046533
MS,Prentiss,Mississippi,61.002131466
MS,Quitman,Mississippi,17.409371977
MS,Rankin,Mississippi,198.44730007
MS,Scott,Mississippi,46.430632105
MS,Sharkey,Mississippi,10.138515091
MS,Simpson,Mississippi,45.416802498
MS,Smith,Mississippi,25.149785784
MS,Stone,Mississippi,42.014907461
MS,Sunflower,Mississippi,36.882370674
MS,Tallahatchie,Mississippi,21.677911331
MS,Tate,Mississippi,71.051373935
MS,Tippah,Mississippi,48.042643748
MS,Tishomingo,Mississippi,45.849345286
MS,Tunica,Mississippi,21.870409991
MS,Union,Mississippi,68.829399778
MS,Walthall,Mississippi,35.810817032
MS,Warren,Mississippi,78.461616584
MS,Washington,Mississippi,62.178441251
MS,Wayne,Mississippi,25.037117401
MS,Webster,Mississippi,23.253120713
MS,Wilkinson,Mississippi,12.96551907
MS,Winston,Mississippi,29.913488047
MS,Yalobusha,Mississippi,26.526772715
MS,Yazoo,Mississippi,30.626476269
MO,Adair,Missouri,44.66408103
MO,Andrew,Missouri,40.697448738
MO,Atchison,Missouri,9.4484522171
MO,Audrain,Missouri,36.798023654
MO,Barry,Missouri,46.110907174
MO,Barton,Missouri,19.928038542
MO,Bates,Missouri,19.505322845
MO,Benton,Missouri,27.381886799
MO,Bollinger,Missouri,19.694004445
MO,Boone,Missouri,262.57094345
MO,Buchanan,Missouri,216.95589063
MO,Butler,Missouri,61.380230935
MO,Caldwell,Missouri,21.360618655
MO,Callaway,Missouri,53.787257805
MO,Camden,Missouri,69.836883564
MO,Cape Girardeau,Missouri,136.12490696
MO,Carroll,Missouri,12.58670709
MO,Carter,Missouri,11.932391099
MO,Cass,Missouri,150.66294512
MO,Cedar,Missouri,29.853547686
MO,Chariton,Missouri,9.9190871273
MO,Christian,Missouri,154.59669401
MO,Clark,Missouri,13.55908072
MO,Clay,Missouri,619.52863243
MO,Clinton,Missouri,48.859373767
MO,Cole,Missouri,196.15321488
MO,Cooper,Missouri,31.169370693
MO,Crawford,Missouri,32.266329366
MO,Dade,Missouri,15.4466115
MO,Dallas,Missouri,30.986149278
MO,Daviess,Missouri,14.758020699
MO,DeKalb,Missouri,29.974534791
MO,Dent,Missouri,20.512494883
MO,Douglas,Missouri,16.436357306
MO,Dunklin,Missouri,54.376175802
MO,Franklin,Missouri,112.3500744
MO,Gasconade,Missouri,28.333068974
MO,Gentry,Missouri,13.487393132
MO,Greene,Missouri,432.27101387
MO,Grundy,Missouri,22.775510579
MO,Harrison,Missouri,11.645403642
MO,Henry,Missouri,31.267948361
MO,Hickory,Missouri,23.843565662
MO,Holt,Missouri,9.5181880445
MO,Howard,Missouri,21.856872778
MO,Howell,Missouri,43.220348128
MO,Iron,Missouri,18.494744148
MO,Jackson,Missouri,1158.458522
MO,Jasper,Missouri,188.93456764
MO,Jefferson,Missouri,341.72825385
MO,Johnson,Missouri,64.698730214
MO,Knox,Missouri,7.8312131782
MO,Laclede,Missouri,46.701926659
MO,Lafayette,Missouri,51.871882635
MO,Lawrence,Missouri,62.704977312
MO,Lewis,Missouri,19.513229938
MO,Lincoln,Missouri,92.067552279
MO,Linn,Missouri,19.553668033
MO,Livingston,Missouri,28.454001603
MO,McDonald,Missouri,42.77821718
MO,Macon,Missouri,18.912701656
MO,Madison,Missouri,24.652719184
MO,Maries,Missouri,16.640157217
MO,Marion,Missouri,65.439563561
MO,Mercer,Missouri,8.0227359653
MO,Miller,Missouri,42.753830748
MO,Mississippi,Missouri,32.401715045
MO,Moniteau,Missouri,38.843161835
MO,Monroe,Missouri,13.377490255
MO,Montgomery,Missouri,21.556984394
MO,Morgan,Missouri,34.064551195
MO,New Madrid,Missouri,25.629175362
MO,Newton,Missouri,93.262372307
MO,Nodaway,Missouri,25.433194799
MO,Oregon,Missouri,13.346475734
MO,Osage,Missouri,22.608732368
MO,Ozark,Missouri,12.103818237
MO,Pemiscot,Missouri,33.03181959
MO,Perry,Missouri,40.37059618
MO,Pettis,Missouri,62.357760023
MO,Phelps,Missouri,66.587413625
MO,Pike,Missouri,27.599833213
MO,Platte,Missouri,245.32740582
MO,Polk,Missouri,50.66822076
MO,Pulaski,Missouri,95.070179073
MO,Putnam,Missouri,9.1955289468
MO,Ralls,Missouri,21.73778186
MO,Randolph,Missouri,51.29975603
MO,Ray,Missouri,40.229653607
MO,Reynolds,Missouri,7.7355299169
MO,Ripley,Missouri,21.287001578
MO,St. Charles,Missouri,712.21527284
MO,St. Clair,Missouri,13.918905662
MO,Ste. Genevieve,Missouri,35.836701372
MO,St. Francois,Missouri,147.58998517
MO,St. Louis,Missouri,1964.7080157
MO,Saline,Missouri,30.30472618
MO,Schuyler,Missouri,14.96558527
MO,Scotland,Missouri,11.376674203
MO,Scott,Missouri,91.568526919
MO,Shannon,Missouri,8.1578285909
MO,Shelby,Missouri,12.079141493
MO,Stoddard,Missouri,35.477880413
MO,Stone,Missouri,68.420331162
MO,Sullivan,Missouri,9.6005785065
MO,Taney,Missouri,88.323841791
MO,Texas,Missouri,21.720671945
MO,Vernon,Missouri,24.840528856
MO,Warren,Missouri,80.985727723
MO,Washington,Missouri,32.825522109
MO,Wayne,Missouri,17.284345302
MO,Webster,Missouri,65.999767948
MO,Worth,Missouri,7.6510909354
MO,Wright,Missouri,26.956243387
MO,St. Louis city,Missouri,4904.7685335
MT,Beaverhead,Montana,1.6966501028
MT,Big Horn,Montana,2.6687686615
MT,Blaine,Montana,1.610315307
MT,Broadwater,Montana,5.1033282285
MT,Carbon,Montana,5.2321995921
MT,Carter,Montana,0.3706057168
MT,Cascade,Montana,30.258614187
MT,Chouteau,Montana,1.4461788513
MT,Custer,Montana,3.0623989356
MT,Daniels,Montana,1.2250910975
MT,Dawson,Montana,3.6594861201
MT,Deer Lodge,Montana,12.394753056
MT,Fallon,Montana,1.8018574183
MT,Fergus,Montana,2.5609948016
MT,Flathead,Montana,20.071313448
MT,Gallatin,Montana,42.946392152
MT,Garfield,Montana,0.2711394929
MT,Glacier,Montana,4.5900656354
MT,Golden Valley,Montana,0.703324309
MT,Granite,Montana,1.9558095362
MT,Hill,Montana,5.6385100897
MT,Jefferson,Montana,7.3011486597
MT,Judith Basin,Montana,1.0440250623
MT,Lake,Montana,20.295655769
MT,Lewis and Clark,Montana,19.864787729
MT,Liberty,Montana,1.6993207286
MT,Lincoln,Montana,5.479288586
MT,McCone,Montana,0.633935325
MT,Madison,Montana,2.4435939673
MT,Meagher,Montana,0.7801433214
MT,Mineral,Montana,3.5388087609
MT,Missoula,Montana,45.812027006
MT,Musselshell,Montana,2.4885529817
MT,Park,Montana,5.9718736819
MT,Petroleum,Montana,0.3098528482
MT,Phillips,Montana,0.7925332481
MT,Pondera,Montana,3.6760570223
MT,Powder River,Montana,0.5202843716
MT,Powell,Montana,2.9956465686
MT,Prairie,Montana,0.6259347569
MT,Ravalli,Montana,18.056063694
MT,Richland,Montana,5.235694943
MT,Roosevelt,Montana,4.6973367316
MT,Rosebud,Montana,1.809655604
MT,Sanders,Montana,4.2906811356
MT,Sheridan,Montana,2.0431985488
MT,Silver Bow,Montana,48.737898683
MT,Stillwater,Montana,5.3062587207
MT,Sweet Grass,Montana,1.9994558618
MT,Teton,Montana,2.7126215237
MT,Toole,Montana,2.534182299
MT,Treasure,Montana,0.6944155423
MT,Valley,Montana,1.5097135961
MT,Wheatland,Montana,1.571901623
MT,Wibaux,Montana,1.1636153505
MT,Yellowstone,Montana,60.808433705
NE,Adams,Nebraska,55.942724235
NE,Antelope,Nebraska,7.391194387
NE,Arthur,Nebraska,0.6500273085
NE,Banner,Nebraska,0.97827601
NE,Blaine,Nebraska,0.6697733012
NE,Boone,Nebraska,7.6308661996
NE,Box Butte,Nebraska,10.017739199
NE,Boyd,Nebraska,3.6208086207
NE,Brown,Nebraska,2.4341805782
NE,Buffalo,Nebraska,51.243499486
NE,Burt,Nebraska,13.198102727
NE,Butler,Nebraska,13.776689925
NE,Cass,Nebraska,46.93436528
NE,Cedar,Nebraska,11.409769757
NE,Chase,Nebraska,4.4464638701
NE,Cherry,Nebraska,0.9665769393
NE,Cheyenne,Nebraska,7.7824164582
NE,Clay,Nebraska,10.85814107
NE,Colfax,Nebraska,26.432852621
NE,Cuming,Nebraska,15.669785065
NE,Custer,Nebraska,4.2087380514
NE,Dakota,Nebraska,75.997968144
NE,Dawes,Nebraska,6.2413911838
NE,Dawson,Nebraska,23.402692271
NE,Deuel,Nebraska,4.1491317363
NE,Dixon,Nebraska,11.990918548
NE,Dodge,Nebraska,69.539792308
NE,Douglas,Nebraska,1736.7077119
NE,Dundy,Nebraska,1.9245857058
NE,Fillmore,Nebraska,9.6059837156
NE,Franklin,Nebraska,5.2499433127
NE,Frontier,Nebraska,2.6758838352
NE,Furnas,Nebraska,6.5565186932
NE,Gage,Nebraska,25.242478619
NE,Garden,Nebraska,1.1123191961
NE,Garfield,Nebraska,3.4900661337
NE,Gosper,Nebraska,4.3566031602
NE,Grant,Nebraska,0.8495640622
NE,Greeley,Nebraska,4.1347027685
NE,Hall,Nebraska,112.75258076
NE,Hamilton,Nebraska,17.124996836
NE,Harlan,Nebraska,6.144907989
NE,Hayes,Nebraska,1.2846011323
NE,Hitchcock,Nebraska,3.9524324078
NE,Holt,Nebraska,4.2190404603
NE,Hooker,Nebraska,0.9456983988
NE,Howard,Nebraska,11.360563681
NE,Jefferson,Nebraska,12.447141667
NE,Johnson,Nebraska,13.651622074
NE,Kearney,Nebraska,12.676197467
NE,Keith,Nebraska,7.555574773
NE,Keya Paha,Nebraska,1.0477624436
NE,Kimball,Nebraska,3.801036014
NE,Knox,Nebraska,7.595332511
NE,Lancaster,Nebraska,378.80210075
NE,Lincoln,Nebraska,13.72198896
NE,Logan,Nebraska,1.3125141033
NE,Loup,Nebraska,1.0966752938
NE,McPherson,Nebraska,0.5727760427
NE,Madison,Nebraska,61.806895566
NE,Merrick,Nebraska,15.916376118
NE,Morrill,Nebraska,3.2911065269
NE,Nance,Nebraska,7.9975763661
NE,Nemaha,Nebraska,17.080016979
NE,Nuckolls,Nebraska,7.2936829218
NE,Otoe,Nebraska,25.963849061
NE,Pawnee,Nebraska,6.1056709624
NE,Perkins,Nebraska,3.3158413872
NE,Phelps,Nebraska,16.66575288
NE,Pierce,Nebraska,12.458815667
NE,Platte,Nebraska,49.492667274
NE,Polk,Nebraska,12.040727606
NE,Red Willow,Nebraska,14.95943233
NE,Richardson,Nebraska,14.382768686
NE,Rock,Nebraska,1.3488145819
NE,Saline,Nebraska,24.997323351
NE,Sarpy,Nebraska,774.54221237
NE,Saunders,Nebraska,28.393099966
NE,Scotts Bluff,Nebraska,48.672176573
NE,Seward,Nebraska,30.306448251
NE,Sheridan,Nebraska,2.126212663
NE,Sherman,Nebraska,5.3691172733
NE,Sioux,Nebraska,0.5743459299
NE,Stanton,Nebraska,13.961371172
NE,Thayer,Nebraska,8.7816983837
NE,Thomas,Nebraska,1.009958632
NE,Thurston,Nebraska,18.555134677
NE,Valley,Nebraska,7.3753086318
NE,Washington,Nebraska,52.998091809
NE,Wayne,Nebraska,21.229761178
NE,Webster,Nebraska,6.1452768411
NE,Wheeler,Nebraska,1.3995538276
NE,York,Nebraska,24.055481923
NV,Churchill,Nevada,4.9568262708
NV,Clark,Nevada,282.78581919
NV,Douglas,Nevada,68.290161669
NV,Elko,Nevada,3.0554711041
NV,Esmeralda,Nevada,0.2306045648
NV,Eureka,Nevada,0.479682477
NV,Humboldt,Nevada,1.741143419
NV,Lander,Nevada,1.0154607732
NV,Lincoln,Nevada,0.4891198327
NV,Lyon,Nevada,27.886787291
NV,Mineral,Nevada,1.2028218231
NV,Nye,Nevada,2.4940168654
NV,Pershing,Nevada,1.104266081
NV,Storey,Nevada,15.26306047
NV,Washoe,Nevada,73.909551401
NV,White Pine,Nevada,1.0676539077
NV,Carson City,Nevada,383.05842133
NH,Belknap,New Hampshire,151.85490198
NH,Carroll,New Hampshire,52.345736234
NH,Cheshire,New Hampshire,108.23836156
NH,Coos,New Hampshire,17.602571881
NH,Grafton,New Hampshire,52.549501304
NH,Hillsborough,New Hampshire,473.73339005
NH,Merrimack,New Hampshire,162.00641264
NH,Rockingham,New Hampshire,444.61032324
NH,Strafford,New Hampshire,353.93454602
NH,Sullivan,New Hampshire,80.261384104
NJ,Atlantic,New Jersey,477.8086211
NJ,Bergen,New Jersey,4023.8462066
NJ,Burlington,New Jersey,557.19938592
NJ,Camden,New Jersey,2290.8371338
NJ,Cape May,New Jersey,368.0201654
NJ,Cumberland,New Jersey,312.33817219
NJ,Essex,New Jersey,6343.100944
NJ,Gloucester,New Jersey,905.07149045
NJ,Hudson,New Jersey,14636.446923
NJ,Hunterdon,New Jersey,291.50606412
NJ,Mercer,New Jersey,1647.7493102
NJ,Middlesex,New Jersey,2683.1707291
NJ,Monmouth,New Jersey,1327.1874329
NJ,Morris,New Jersey,1073.0930094
NJ,Ocean,New Jersey,957.49115859
NJ,Passaic,New Jersey,2705.8019242
NJ,Salem,New Jersey,188.66356087
NJ,Somerset,New Jersey,1097.0743826
NJ,Sussex,New Jersey,271.43522383
NJ,Union,New Jersey,5430.5119788
NJ,Warren,New Jersey,296.68571312
NM,Bernalillo,New Mexico,584.45420216
NM,Catron,New Mexico,0.5167394859
NM,Chaves,New Mexico,10.662157895
NM,Cibola,New Mexico,5.8912096393
NM,Colfax,New Mexico,3.2224801909
NM,Curry,New Mexico,35.175216136
NM,De Baca,New Mexico,0.7666456739
NM,Doña Ana,New Mexico,57.119740025
NM,Eddy,New Mexico,13.863521315
NM,Grant,New Mexico,6.9034853814
NM,Guadalupe,New Mexico,1.4327812616
NM,Harding,New Mexico,0.3081659407
NM,Hidalgo,New Mexico,1.2331005377
NM,Lea,New Mexico,15.851418155
NM,Lincoln,New Mexico,4.0479267647
NM,Los Alamos,New Mexico,174.91737622
NM,Luna,New Mexico,8.0812928028
NM,McKinley,New Mexico,13.262567842
NM,Mora,New Mexico,2.3392609648
NM,Otero,New Mexico,10.099111039
NM,Quay,New Mexico,2.8717198432
NM,Rio Arriba,New Mexico,6.6553238141
NM,Roosevelt,New Mexico,7.662554757
NM,Sandoval,New Mexico,39.130639922
NM,San Juan,New Mexico,22.664202119
NM,San Miguel,New Mexico,5.843675624
NM,Santa Fe,New Mexico,78.559369805
NM,Sierra,New Mexico,2.6231726709
NM,Socorro,New Mexico,2.5179094875
NM,Taos,New Mexico,14.908919379
NM,Torrance,New Mexico,4.66068282
NM,Union,New Mexico,1.0765836807
NM,Valencia,New Mexico,71.672302489
NY,Albany,New York,587.41387805
NY,Allegany,New York,45.105703083
NY,Bronx,New York,34057.851983
NY,Broome,New York,271.54242134
NY,Cattaraugus,New York,58.73035712
NY,Cayuga,New York,111.54850564
NY,Chautauqua,New York,120.6716516
NY,Chemung,New York,206.83351946
NY,Chenango,New York,53.196506274
NY,Clinton,New York,77.759245933
NY,Columbia,New York,94.405939313
NY,Cortland,New York,95.881315458
NY,Delaware,New York,30.869642403
NY,Dutchess,New York,369.15598404
NY,Erie,New York,882.03476071
NY,Essex,New York,20.790159216
NY,Franklin,New York,30.869495292
NY,Fulton,New York,108.16419601
NY,Genesee,New York,116.67014004
NY,Greene,New York,73.383538326
NY,Hamilton,New York,2.5818463966
NY,Herkimer,New York,43.806116879
NY,Jefferson,New York,88.086533072
NY,Kings,New York,37231.866053
NY,Lewis,New York,20.748573274
NY,Livingston,New York,100.08037222
NY,Madison,New York,108.10631048
NY,Monroe,New York,1130.3165307
NY,Montgomery,New York,122.68164792
NY,Nassau,New York,4772.9789272
NY,New York,New York,71886.166433
NY,Niagara,New York,402.85618894
NY,Oneida,New York,189.36829526
NY,Onondaga,New York,593.28990932
NY,Ontario,New York,170.58451674
NY,Orange,New York,470.19709994
NY,Orleans,New York,103.79715242
NY,Oswego,New York,123.8887004
NY,Otsego,New York,59.645963492999996
NY,Putnam,New York,429.36781242
NY,Queens,New York,20950.006967
NY,Rensselaer,New York,244.37223812
NY,Richmond,New York,8278.6847525
NY,Rockland,New York,1877.8978231
NY,St. Lawrence,New York,40.327044282
NY,Saratoga,New York,284.15335951
NY,Schenectady,New York,759.36203295
NY,Schoharie,New York,50.009735114
NY,Schuyler,New York,54.552646112
NY,Seneca,New York,105.95921289
NY,Steuben,New York,68.890784983
NY,Suffolk,New York,1624.4022204
NY,Sullivan,New York,77.982748426
NY,Tioga,New York,93.634851234
NY,Tompkins,New York,216.5699149
NY,Ulster,New York,158.86254933
NY,Warren,New York,74.102465054
NY,Washington,New York,73.627766855
NY,Wayne,New York,149.1547215
NY,Westchester,New York,2247.2919335
NY,Wyoming,New York,67.62542136
NY,Yates,New York,73.463054706
NC,Alamance,North Carolina,393.06406423
NC,Alexander,North Carolina,143.67364365
NC,Alleghany,North Carolina,47.614575344
NC,Anson,North Carolina,46.808684965
NC,Ashe,North Carolina,63.776792083
NC,Avery,North Carolina,70.773632611
NC,Beaufort,North Carolina,56.587160777
NC,Bertie,North Carolina,27.212015347
NC,Bladen,North Carolina,37.937317391
NC,Brunswick,North Carolina,161.02925335
NC,Buncombe,North Carolina,394.67515676
NC,Burke,North Carolina,178.53704977
NC,Cabarrus,North Carolina,585.04919016
NC,Caldwell,North Carolina,173.83032962
NC,Camden,North Carolina,44.563949257
NC,Carteret,North Carolina,136.96420581
NC,Caswell,North Carolina,53.361112015
NC,Catawba,North Carolina,395.27337847
NC,Chatham,North Carolina,107.28636206
NC,Cherokee,North Carolina,62.306748075
NC,Chowan,North Carolina,81.253516304
NC,Clay,North Carolina,51.813295183
NC,Cleveland,North Carolina,210.34817473
NC,Columbus,North Carolina,59.326324437
NC,Craven,North Carolina,145.64459199
NC,Cumberland,North Carolina,509.27036163
NC,Currituck,North Carolina,103.35277167
NC,Dare,North Carolina,95.246800658
NC,Davidson,North Carolina,301.19683907
NC,Davie,North Carolina,162.05442999
NC,Duplin,North Carolina,72.239216823
NC,Durham,North Carolina,1105.7307808
NC,Edgecombe,North Carolina,102.89194756
NC,Forsyth,North Carolina,929.66140632
NC,Franklin,North Carolina,137.37281244
NC,Gaston,North Carolina,626.46411721
NC,Gates,North Carolina,33.977048697
NC,Graham,North Carolina,29.058265445
NC,Granville,North Carolina,113.00004451
NC,Greene,North Carolina,78.773601653
NC,Guilford,North Carolina,826.25476921
NC,Halifax,North Carolina,69.879071038
NC,Harnett,North Carolina,225.5597751
NC,Haywood,North Carolina,111.94991907000001
NC,Henderson,North Carolina,313.05585197
NC,Hertford,North Carolina,66.991626939
NC,Hoke,North Carolina,140.37811207
NC,Hyde,North Carolina,8.5411029275
NC,Iredell,North Carolina,310.75866126
NC,Jackson,North Carolina,88.207734262
NC,Johnston,North Carolina,256.15111144
NC,Jones,North Carolina,20.444756452
NC,Lee,North Carolina,240.9296969
NC,Lenoir,North Carolina,140.26021433
NC,Lincoln,North Carolina,283.15858031
NC,McDowell,North Carolina,103.43563706
NC,Macon,North Carolina,68.436948265
NC,Madison,North Carolina,48.403623148
NC,Martin,North Carolina,49.670815856
NC,Mecklenburg,North Carolina,2089.3008886
NC,Mitchell,North Carolina,67.795955085
NC,Montgomery,North Carolina,55.482487794
NC,Moore,North Carolina,141.44349912
NC,Nash,North Carolina,173.96112445
NC,New Hanover,North Carolina,1208.4852265
NC,Northampton,North Carolina,36.664998092
NC,Onslow,North Carolina,259.44663671
NC,Orange,North Carolina,367.33328853
NC,Pamlico,North Carolina,37.652103569
NC,Pasquotank,North Carolina,174.7135128
NC,Pender,North Carolina,71.344327816
NC,Perquimans,North Carolina,54.308446471
NC,Person,North Carolina,100.69724767
NC,Pitt,North Carolina,275.78690728
NC,Polk,North Carolina,86.714904684
NC,Randolph,North Carolina,183.23863316
NC,Richmond,North Carolina,94.75756474
NC,Robeson,North Carolina,139.16839522
NC,Rockingham,North Carolina,160.33393386
NC,Rowan,North Carolina,276.18362152
NC,Rutherford,North Carolina,118.1845989
NC,Sampson,North Carolina,67.279105206
NC,Scotland,North Carolina,109.07421525
NC,Stanly,North Carolina,157.10196018
NC,Stokes,North Carolina,101.25972361
NC,Surry,North Carolina,134.79916233
NC,Swain,North Carolina,26.993047093
NC,Transylvania,North Carolina,90.411884368
NC,Tyrrell,North Carolina,10.571286433
NC,Union,North Carolina,372.86618788
NC,Vance,North Carolina,176.63366718
NC,Wake,North Carolina,1308.4286468
NC,Warren,North Carolina,46.157364663
NC,Washington,North Carolina,34.224141066
NC,Watauga,North Carolina,179.07064609
NC,Wayne,North Carolina,222.50266808
NC,Wilkes,North Carolina,90.859321774
NC,Wilson,North Carolina,221.60151194
NC,Yadkin,North Carolina,112.08801865
NC,Yancey,North Carolina,57.272703669
ND,Adams,North Dakota,2.3227773683
ND,Barnes,North Dakota,7.0677955738
ND,Benson,North Dakota,5.0135271771
ND,Billings,North Dakota,0.7999373187
ND,Bottineau,North Dakota,3.842549885
ND,Bowman,North Dakota,2.6473885477
ND,Burke,North Dakota,1.9028937372
ND,Burleigh,North Dakota,58.35939455
ND,Cass,North Dakota,102.84373308
ND,Cavalier,North Dakota,2.5715899916
ND,Dickey,North Dakota,4.3332991976
ND,Divide,North Dakota,1.8108359919
ND,Dunn,North Dakota,2.1568611923
ND,Eddy,North Dakota,3.6704354123
ND,Emmons,North Dakota,2.1825293742
ND,Foster,North Dakota,5.060972568
ND,Golden Valley,North Dakota,1.7663359398
ND,Grand Forks,North Dakota,49.279959984
ND,Grant,North Dakota,1.4308526183
ND,Griggs,North Dakota,3.148909819
ND,Hettinger,North Dakota,2.2204139284
ND,Kidder,North Dakota,1.8132414916
ND,LaMoure,North Dakota,3.5446841115
ND,Logan,North Dakota,1.9168114014
ND,McHenry,North Dakota,3.1035758452
ND,McIntosh,North Dakota,2.6520086236
ND,McKenzie,North Dakota,4.938267329
ND,McLean,North Dakota,4.5210906984
ND,Mercer,North Dakota,7.928662878
ND,Morton,North Dakota,16.143376733
ND,Mountrail,North Dakota,5.5980257884
ND,Nelson,North Dakota,2.9222556251
ND,Oliver,North Dakota,2.7016870793
ND,Pembina,North Dakota,6.2099108776
ND,Pierce,North Dakota,4.0070478716
ND,Ramsey,North Dakota,9.6727280796
ND,Ransom,North Dakota,6.0728913001
ND,Renville,North Dakota,2.7067919431
ND,Richland,North Dakota,11.310363815
ND,Rolette,North Dakota,15.835891551
ND,Sargent,North Dakota,4.507833282
ND,Sheridan,North Dakota,1.3873140507
ND,Sioux,North Dakota,3.9832034529
ND,Slope,North Dakota,0.6280416483
ND,Stark,North Dakota,23.222415599
ND,Steele,North Dakota,2.67196731
ND,Stutsman,North Dakota,9.4146569352
ND,Towner,North Dakota,2.1394589428
ND,Traill,North Dakota,9.3242161615
ND,Walsh,North Dakota,8.3227439892
ND,Ward,North Dakota,33.653179226
ND,Wells,North Dakota,3.1142096419
ND,Williams,North Dakota,17.012000161
OH,Adams,Ohio,47.483403808
OH,Allen,Ohio,255.06097707
OH,Ashland,Ohio,127.06834309
OH,Ashtabula,Ohio,138.8645251
OH,Athens,Ohio,130.68808796
OH,Auglaize,Ohio,114.11229643
OH,Belmont,Ohio,126.8591462
OH,Brown,Ohio,88.980555034
OH,Butler,Ohio,819.46238193
OH,Carroll,Ohio,68.627534962
OH,Champaign,Ohio,90.336856166
OH,Clark,Ohio,339.1232996
OH,Clermont,Ohio,454.46069944
OH,Clinton,Ohio,102.90812995
OH,Columbiana,Ohio,193.00593466
OH,Coshocton,Ohio,64.951350813
OH,Crawford,Ohio,103.41338576
OH,Cuyahoga,Ohio,2720.6861256
OH,Darke,Ohio,85.810038108
OH,Defiance,Ohio,92.757380038
OH,Delaware,Ohio,462.19412824
OH,Erie,Ohio,296.75628745
OH,Fairfield,Ohio,308.84022905
OH,Fayette,Ohio,70.543201358
OH,Franklin,Ohio,2461.0573061
OH,Fulton,Ohio,104.27029796
OH,Gallia,Ohio,64.259439158
OH,Geauga,Ohio,234.90055104
OH,Greene,Ohio,406.15361862
OH,Guernsey,Ohio,74.718453789
OH,Hamilton,Ohio,2011.8071924
OH,Hancock,Ohio,142.91005448
OH,Hardin,Ohio,66.92109134
OH,Harrison,Ohio,37.715208146
OH,Henry,Ohio,65.108977533
OH,Highland,Ohio,77.850792979
OH,Hocking,Ohio,67.370464718
OH,Holmes,Ohio,103.87348682
OH,Huron,Ohio,119.03282408
OH,Jackson,Ohio,77.047817368
OH,Jefferson,Ohio,161.14453572
OH,Knox,Ohio,117.77804133
OH,Lake,Ohio,1005.4247873
OH,Lawrence,Ohio,132.04646933
OH,Licking,Ohio,257.56055373
OH,Logan,Ohio,98.93903312
OH,Lorain,Ohio,629.99196211
OH,Lucas,Ohio,1261.7721832
OH,Madison,Ohio,95.341324959
OH,Mahoning,Ohio,558.05275835
OH,Marion,Ohio,161.62179767
OH,Medina,Ohio,425.12665803
OH,Meigs,Ohio,53.722196117
OH,Mercer,Ohio,88.570797794
OH,Miami,Ohio,261.30232233
OH,Monroe,Ohio,30.259592313
OH,Montgomery,Ohio,1153.5030898
OH,Morgan,Ohio,35.069858004
OH,Morrow,Ohio,86.454318197
OH,Muskingum,Ohio,129.68743828
OH,Noble,Ohio,36.064233876
OH,Ottawa,Ohio,160.04225802
OH,Paulding,Ohio,45.049064511
OH,Perry,Ohio,88.330450407
OH,Pickaway,Ohio,115.8854543
OH,Pike,Ohio,63.747815253
OH,Portage,Ohio,334.27518068
OH,Preble,Ohio,96.63944105
OH,Putnam,Ohio,70.003955357
OH,Richland,Ohio,244.54716952
OH,Ross,Ohio,111.62569215
OH,Sandusky,Ohio,143.95469686
OH,Scioto,Ohio,123.72713112
OH,Seneca,Ohio,100.18939417
OH,Shelby,Ohio,119.27277715
OH,Stark,Ohio,645.85945919
OH,Summit,Ohio,1312.7429586
OH,Trumbull,Ohio,321.38273771
OH,Tuscarawas,Ohio,162.4441956
OH,Union,Ohio,133.95488205
OH,Van Wert,Ohio,69.120791394
OH,Vinton,Ohio,31.863245208
OH,Warren,Ohio,578.6250084
OH,Washington,Ohio,95.185869079
OH,Wayne,Ohio,209.00004711
OH,Williams,Ohio,87.49112407
OH,Wood,Ohio,211.75746003
OH,Wyandot,Ohio,53.91231455
OK,Adair,Oklahoma,38.491891515
OK,Alfalfa,Oklahoma,6.6408539527
OK,Atoka,Oklahoma,14.185267517
OK,Beaver,Oklahoma,2.9310829533
